Name,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Key
Pet Shop Monogatari DS 2,2010,Simulation,0.0,0.0,0.01,0.0,0.01,PetShoMonDS210Sim
Petz Sports,2008,Simulation,0.42,0.01,0.0,0.04,0.47,PetSpo08Sim
Pet Vet: Down Under,2009,Simulation,0.04,0.0,0.0,0.0,0.05,PetVetDowUnd09Sim
Petz Wild Animals: Dolphinz,2007,Simulation,0.71,0.48,0.0,0.13,1.33,PetWilAniDol07Sim
Petz Wild Animals: Tigerz,2008,Simulation,0.52,0.01,0.0,0.04,0.57,PetWilAniTig08Sim
Pet Zombies,0,Simulation,0.18,0.0,0.0,0.01,0.19,PetZom0Sim
Pet in TV,1997,Strategy,0.0,0.0,0.38,0.03,0.4,PetinTV97Str
Pharaoh,1998,Strategy,0.0,0.02,0.0,0.0,0.02,Pha98Str
Phantom Brave,2004,Role-Playing,0.07,0.05,0.0,0.02,0.14,PhaBra04Rol
Phantom Brave: The Hermuda Triangle,2010,Role-Playing,0.05,0.0,0.03,0.01,0.08,PhaBraTheHerTri10Rol
Phantom Brave: We Meet Again,2009,Role-Playing,0.12,0.0,0.01,0.01,0.13,PhaBraWeMeeAga09Rol
Phantom Breaker,2011,Fighting,0.02,0.0,0.02,0.0,0.04,PhaBre11Fig
Phantom Crash,2002,Simulation,0.03,0.01,0.01,0.0,0.05,PhaCra02Sim
Phantom Dust,2004,Action,0.08,0.02,0.0,0.0,0.11,PhaDus04Act
Phantom Kingdom Portable,2011,Role-Playing,0.0,0.0,0.04,0.0,0.04,PhaKinPor11Rol
Phantasy Star Collection,2002,Role-Playing,0.08,0.03,0.0,0.0,0.11,PhaStaCol02Rol
Phantasy Star Nova,2014,Role-Playing,0.0,0.0,0.19,0.0,0.19,PhaStaNov14Rol
Phantasy Star Online,2000,Role-Playing,0.0,0.0,0.2,0.0,0.2,PhaStaOnl00Rol
Phantasy Star Online 2,2013,Role-Playing,0.0,0.0,0.16,0.0,0.16,PhaStaOnl213Rol
Phantasy Star Online 2: Episode 3 Deluxe Package,2015,Action,0.0,0.0,0.03,0.0,0.03,PhaStaOnl2:Epi3DelPac15Act
Phantasy Star Online 2 Episode 4: Deluxe Package,2017,Role-Playing,0.0,0.0,0.01,0.0,0.01,PhaStaOnl2Epi4:DelPac17Rol
Phantasy Star Online 2 Episode 4: Deluxe Package,2017,Role-Playing,0.0,0.0,0.03,0.0,0.03,PhaStaOnl2Epi4:DelPac17Rol
Phantasy Star Online Episode I & II,2002,Role-Playing,0.23,0.06,0.16,0.01,0.45,PhaStaOnlEpiI&II02Rol
Phantasy Star Online Episode I & II,2003,Role-Playing,0.11,0.03,0.0,0.01,0.15,PhaStaOnlEpiI&II03Rol
Phantasy Star Online Episode I & II Plus,2003,Role-Playing,0.04,0.01,0.0,0.0,0.05,PhaStaOnlEpiI&IIPlu03Rol
Phantasy Star Online Episode III: C.A.R.D. Revolution,2003,Role-Playing,0.06,0.02,0.0,0.0,0.08,PhaStaOnlEpiIIIC.ARev03Rol
Phantasy Star Online Ver. 2,2001,Role-Playing,0.0,0.0,0.19,0.0,0.19,PhaStaOnlVer201Rol
Phantasy Star Portable,2008,Role-Playing,0.19,0.06,0.63,0.05,0.94,PhaStaPor08Rol
Phantasy Star Portable 2,2009,Role-Playing,0.08,0.11,0.62,0.06,0.88,PhaStaPor209Rol
Phantasy Star Portable 2: Infinity,2011,Role-Playing,0.0,0.0,0.37,0.0,0.37,PhaStaPor2:Inf11Rol
Phantasy Star Universe,2006,Role-Playing,0.09,0.02,0.0,0.01,0.12,PhaStaUni06Rol
Phantasy Star Universe,2006,Role-Playing,0.0,0.0,0.19,0.0,0.19,PhaStaUni06Rol
Phantasy Star Universe: Ambition of the Illuminus,2007,Role-Playing,0.1,0.08,0.05,0.03,0.26,PhaStaUniAmboftheIll07Rol
Phantasy Star Ø,2008,Role-Playing,0.16,0.0,0.2,0.01,0.38,PhaStaØ08Rol
Pheasants Forever Wingshooter,2010,Shooter,0.03,0.02,0.0,0.0,0.06,PheForWin10Sho
Philosoma,1995,Shooter,0.03,0.02,0.0,0.0,0.05,Phi95Sho
Phineas and Ferb,2009,Action,1.34,0.37,0.0,0.15,1.86,PhiandFer09Act
Phineas and Ferb: Across the 2nd Dimension,2011,Action,0.15,0.12,0.0,0.05,0.33,PhiandFerAcrthe2ndDim11Act
Phineas and Ferb: Across the 2nd Dimension,2011,Action,0.36,0.19,0.0,0.05,0.6,PhiandFerAcrthe2ndDim11Act
Phineas and Ferb: Across the 2nd Dimension,2011,Action,0.32,0.19,0.0,0.05,0.56,PhiandFerAcrthe2ndDim11Act
Phineas and Ferb Ride Again,2010,Action,0.25,0.04,0.0,0.02,0.31,PhiandFerRidAga10Act
PhotoKano,2012,Adventure,0.0,0.0,0.09,0.0,0.09,Pho12Adv
PhotoKano,2013,Adventure,0.0,0.0,0.07,0.0,0.07,Pho13Adv
Phoenix,1981,Simulation,0.42,0.02,0.0,0.0,0.45,Pho81Sim
Phoenix Wright: Ace Attorney - Dual Destinies,2013,Adventure,0.0,0.0,0.38,0.0,0.38,PhoWriAceAtt-DuaDes13Adv
Phoenix Wright: Ace Attorney - Justice for All,2006,Adventure,0.24,0.05,0.26,0.03,0.58,PhoWriAceAtt-JusforAll06Adv
Phoenix Wright: Ace Attorney - Trials and Tribulations,2007,Adventure,0.33,0.05,0.25,0.04,0.67,PhoWriAceAtt-TriandTri07Adv
Phoenix Wright: Ace Attorney,2005,Adventure,0.49,0.07,0.39,0.05,0.99,PhoWriAceAtt05Adv
Phoenix Wright: Ace Attorney Trilogy,2014,Adventure,0.0,0.0,0.02,0.0,0.02,PhoWriAceAttTri14Adv
Phoenix Wright: Revived Turnabout,2008,Misc,0.0,0.0,0.04,0.0,0.04,PhoWriRevTur08Mis
Pia Carrot e Youkoso!! 2.5,2008,Adventure,0.0,0.0,0.04,0.0,0.04,PiaCareYou2.508Adv
PictoImage,2007,Puzzle,0.1,0.0,0.0,0.01,0.1,Pic07Puz
Pictionary,2010,Puzzle,0.1,0.07,0.0,0.02,0.19,Pic10Puz
Pictionary,2010,Puzzle,0.61,0.19,0.0,0.07,0.87,Pic10Puz
Picross 2,1996,Puzzle,0.0,0.0,0.35,0.0,0.35,Pic296Puz
Picross 3D,2009,Puzzle,0.3,0.03,0.16,0.03,0.53,Pic3D09Puz
Picross 3D 2,2015,Puzzle,0.0,0.0,0.11,0.0,0.11,Pic3D215Puz
Picross DS,2007,Puzzle,0.17,0.02,0.3,0.02,0.51,PicDS07Puz
Picture Perfect Hair Salon,2009,Simulation,0.07,0.0,0.0,0.01,0.07,PicPerHaiSal09Sim
Pictionary: Ultimate Edition,2011,Misc,0.15,0.06,0.0,0.03,0.24,PicUltEdi11Mis
Pictionary: Ultimate Edition,2011,Misc,0.16,0.05,0.0,0.02,0.24,PicUltEdi11Mis
Piglet's Big Game,2003,Platform,0.04,0.01,0.0,0.0,0.05,PigBigGam03Pla
Piglet's Big Game,2003,Platform,0.04,0.01,0.0,0.0,0.05,PigBigGam03Pla
Piglet's Big Game,2003,Platform,0.05,0.04,0.0,0.01,0.1,PigBigGam03Pla
Pikmin,2001,Strategy,0.78,0.25,0.56,0.04,1.63,Pik01Str
Pikmin 2,2004,Strategy,0.48,0.13,0.56,0.03,1.2,Pik204Str
Pikmin 3,2013,Strategy,0.45,0.31,0.29,0.06,1.11,Pik313Str
Pilotwings 64,1996,Simulation,0.56,0.24,0.3,0.02,1.12,Pil6496Sim
Pilotwings,1990,Simulation,0.46,0.17,0.48,0.02,1.14,Pil90Sim
Pilot Academy,2006,Simulation,0.0,0.01,0.0,0.0,0.01,PilAca06Sim
Pillow Pets,2011,Adventure,0.09,0.0,0.0,0.01,0.09,PilPet11Adv
PilotWings Resort,2011,Simulation,0.4,0.36,0.13,0.07,0.96,PilRes11Sim
Pilot ni Narou! 2,2001,Simulation,0.0,0.0,0.08,0.0,0.08,PilniNar201Sim
Pillars of Eternity,2014,Role-Playing,0.0,0.01,0.0,0.0,0.02,PilofEte14Rol
Pimp My Ride,2006,Racing,0.1,0.01,0.0,0.01,0.11,PimMyRid06Rac
Pimp My Ride,2008,Racing,0.1,0.0,0.0,0.01,0.11,PimMyRid08Rac
Pimp My Ride: Street Racing,2009,Racing,0.04,0.03,0.0,0.01,0.08,PimMyRidStrRac09Rac
Pimp My Ride: Street Racing,2009,Racing,0.03,0.0,0.0,0.0,0.03,PimMyRidStrRac09Rac
Pinkalicious,2011,Misc,0.26,0.0,0.0,0.02,0.28,Pin11Mis
Pinball,1984,Action,0.8,0.19,0.83,0.03,1.85,Pin84Act
Pinball Hall of Fame: The Gottlieb Collection,2004,Misc,0.06,0.02,0.0,0.0,0.08,PinHalofFamTheGotCol04Mis
Pinball Hall of Fame: The Gottlieb Collection,2004,Misc,0.16,0.12,0.0,0.04,0.33,PinHalofFamTheGotCol04Mis
Pinball Hall of Fame: The Gottlieb Collection,2005,Misc,0.2,0.01,0.0,0.02,0.23,PinHalofFamTheGotCol05Mis
Pinball Hall of Fame: The Gottlieb Collection,2005,Misc,0.04,0.01,0.0,0.0,0.05,PinHalofFamTheGotCol05Mis
Pinball Hall of Fame: The Gottlieb Collection,2006,Misc,0.13,0.0,0.0,0.01,0.14,PinHalofFamTheGotCol06Mis
Pinball Hall of Fame: The Williams Collection,2008,Misc,0.09,0.01,0.0,0.01,0.11,PinHalofFamTheWilCol08Mis
Pinball Hall of Fame: The Williams Collection,2008,Misc,0.42,0.03,0.0,0.04,0.48,PinHalofFamTheWilCol08Mis
Pinball Hall of Fame: The Williams Collection,2009,Misc,0.11,0.0,0.0,0.01,0.12,PinHalofFamTheWilCol09Mis
Pinball Hall of Fame: The Williams Collection,2009,Misc,0.2,0.0,0.0,0.02,0.22,PinHalofFamTheWilCol09Mis
Pinball Hall of Fame: The Williams Collection,2011,Misc,0.09,0.0,0.0,0.01,0.1,PinHalofFamTheWilCol11Mis
Ping Pals,2004,Misc,0.1,0.0,0.0,0.01,0.11,PinPal04Mis
Pinball Tycoon,2002,Misc,0.03,0.01,0.0,0.0,0.05,PinTyc02Mis
Pinobee: Wings of Adventure,2001,Platform,0.06,0.02,0.0,0.0,0.08,PinWinofAdv01Pla
Pipe Dreams 3D,2001,Puzzle,0.08,0.05,0.0,0.01,0.14,PipDre3D01Puz
Pippa Funnell 2: Farm Adventures,2007,Simulation,0.0,0.01,0.0,0.0,0.02,PipFun2:FarAdv07Sim
Pippa Funnell: Ranch Rescue,2007,Adventure,0.0,0.02,0.0,0.0,0.02,PipFunRanRes07Adv
Pipe Mania,2008,Puzzle,0.06,0.0,0.0,0.01,0.07,PipMan08Puz
Pipe Mania,2008,Puzzle,0.07,0.05,0.0,0.02,0.14,PipMan08Puz
Pipe Mania,2008,Puzzle,0.08,0.01,0.0,0.01,0.09,PipMan08Puz
Pirates: Duels on the High Seas,2008,Action,0.03,0.0,0.0,0.0,0.04,PirDueontheHigSea08Act
Pirates: Hunt For Blackbeard's Booty,2008,Adventure,0.08,0.08,0.0,0.02,0.18,PirHunForBlaBoo08Adv
Pirates: Legend of the Black Buccaneer,2006,Adventure,0.01,0.01,0.0,0.0,0.02,PirLegoftheBlaBuc06Adv
Pirates PlundArrr,2010,Action,0.02,0.0,0.0,0.0,0.02,PirPlu10Act
Pirates: The Legend of Black Kat,2002,Adventure,0.05,0.01,0.0,0.0,0.06,PirTheLegofBlaKat02Adv
Pirates: The Legend of Black Kat,2002,Adventure,0.07,0.05,0.0,0.02,0.14,PirTheLegofBlaKat02Adv
Pirates of the Burning Sea,2008,Role-Playing,0.0,0.01,0.0,0.0,0.02,PiroftheBurSea08Rol
Pirates of the Caribbean,2003,Role-Playing,0.22,0.06,0.0,0.01,0.29,PiroftheCar03Rol
Pirates of the Caribbean: At World's End,2007,Action,0.2,0.16,0.0,0.05,0.42,PiroftheCarAtWorEnd07Act
Pirates of the Caribbean: At World's End,2007,Action,0.3,0.01,0.01,0.03,0.35,PiroftheCarAtWorEnd07Act
Pirates of the Caribbean: At World's End,2007,Action,0.17,0.41,0.0,0.15,0.74,PiroftheCarAtWorEnd07Act
Pirates of the Caribbean: At World's End,2007,Action,0.29,0.02,0.0,0.03,0.34,PiroftheCarAtWorEnd07Act
Pirates of the Caribbean: At World's End,2007,Action,0.39,0.02,0.01,0.04,0.46,PiroftheCarAtWorEnd07Act
Pirates of the Caribbean: At World's End,2007,Action,0.15,0.17,0.0,0.1,0.43,PiroftheCarAtWorEnd07Act
Pirates of the Caribbean: Dead Man's Chest,2006,Adventure,0.33,0.12,0.0,0.01,0.47,PiroftheCarDeaManChe06Adv
Pirates of the Caribbean: Dead Man's Chest,2006,Adventure,0.23,0.01,0.0,0.02,0.26,PiroftheCarDeaManChe06Adv
Pirates of the Caribbean: Dead Man's Chest,2006,Adventure,0.25,0.01,0.0,0.02,0.28,PiroftheCarDeaManChe06Adv
Pirates of the Caribbean: The Curse of the Black Pearl,2003,Platform,0.93,0.34,0.0,0.02,1.29,PiroftheCarTheCuroftheBlaPea03Pla
Pirates of the Caribbean: The Legend of Jack Sparrow,2006,Adventure,0.12,0.09,0.0,0.03,0.25,PiroftheCarTheLegofJacSpa06Adv
Pirates vs Ninja Dodgeball,2009,Sports,0.05,0.0,0.0,0.0,0.05,PirvsNinDod09Spo
Pitfall 3D: Beyond the Jungle,1998,Platform,0.18,0.12,0.0,0.02,0.33,Pit3D:BeytheJun98Pla
Pitfall!,1981,Platform,4.21,0.24,0.0,0.05,4.5,Pit81Pla
Pitball,1996,Sports,0.01,0.01,0.0,0.0,0.03,Pit96Spo
Pitfall II: Lost Caverns,1983,Platform,1.22,0.07,0.0,0.02,1.31,PitII:LosCav83Pla
Pitfall: The Big Adventure,2008,Adventure,0.2,0.02,0.0,0.02,0.23,PitTheBigAdv08Adv
Pitfall: The Lost Expedition,2003,Platform,0.05,0.02,0.0,0.0,0.07,PitTheLosExp03Pla
Pitfall: The Lost Expedition,2004,Platform,0.05,0.01,0.0,0.0,0.07,PitTheLosExp04Pla
Pitfall: The Lost Expedition,2004,Platform,0.1,0.08,0.0,0.03,0.2,PitTheLosExp04Pla
Pitfall: The Lost Expedition,2004,Platform,0.06,0.02,0.0,0.0,0.08,PitTheLosExp04Pla
Pitfall: The Mayan Adventure,2001,Platform,0.2,0.07,0.0,0.01,0.28,PitTheMayAdv01Pla
PixelJunk Monsters Deluxe,2010,Strategy,0.11,0.0,0.0,0.01,0.12,PixMonDel10Str
Pizza Delivery Boy,2010,Simulation,0.06,0.0,0.0,0.0,0.07,PizDelBoy10Sim
Platypus,2006,Shooter,0.02,0.0,0.0,0.0,0.02,Pla06Sho
Planet 51,2009,Action,0.07,0.03,0.0,0.01,0.11,Pla5109Act
Planet 51,2009,Action,0.07,0.03,0.0,0.02,0.12,Pla5109Act
Planet 51,2009,Action,0.22,0.14,0.0,0.04,0.4,Pla5109Act
Planet 51,2009,Action,0.17,0.02,0.0,0.02,0.2,Pla5109Act
PlayStation All-Stars Battle Royale,2012,Action,0.5,0.28,0.04,0.14,0.96,PlaAllBatRoy12Act
PlayStation All-Stars Battle Royale,2012,Action,0.26,0.15,0.01,0.1,0.52,PlaAllBatRoy12Act
Planetarian: Chiisana Hoshi no Yume,2009,Adventure,0.0,0.0,0.02,0.0,0.02,PlaChiHosnoYum09Adv
Playmobil Circus,2009,Action,0.06,0.02,0.0,0.01,0.09,PlaCir09Act
Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,2006,Misc,0.0,0.0,0.02,0.0,0.02,PlaCreOhiTakKanHomPor-21sCenStaNav06Mis
Playmobil Knights,2009,Action,0.04,0.01,0.0,0.0,0.06,PlaKni09Act
Planet Monsters,2001,Action,0.01,0.0,0.0,0.0,0.01,PlaMon01Act
PlayStation Move Heroes,2011,Platform,0.08,0.06,0.0,0.03,0.17,PlaMovHer11Pla
Playmobil Pirates,2009,Action,0.08,0.0,0.0,0.01,0.09,PlaPir09Act
Planet Puzzle League,2007,Puzzle,0.14,0.01,0.16,0.01,0.33,PlaPuzLea07Puz
Platinum Sudoku,2007,Puzzle,0.03,0.01,0.0,0.0,0.04,PlaSud07Puz
Playboy: The Mansion,2005,Simulation,0.1,0.08,0.0,0.03,0.2,PlaTheMan05Sim
Playboy: The Mansion,2005,Simulation,0.07,0.02,0.0,0.0,0.09,PlaTheMan05Sim
Playmobil Top Agents,2010,Action,0.0,0.04,0.0,0.0,0.04,PlaTopAge10Act
Planescape: Torment,1998,Role-Playing,0.01,0.02,0.0,0.01,0.04,PlaTor98Rol
Planet of the Apes,2001,Action,0.02,0.01,0.0,0.0,0.03,PlaoftheApe01Act
Plants vs. Zombies,2009,Strategy,0.0,0.04,0.0,0.01,0.05,Plavs.Zom09Str
Plants vs. Zombies,2010,Strategy,0.24,0.0,0.0,0.02,0.26,Plavs.Zom10Str
Plants vs. Zombies,2011,Strategy,0.18,0.0,0.0,0.01,0.19,Plavs.Zom11Str
Plants vs. Zombies,2011,Strategy,0.95,0.15,0.0,0.08,1.18,Plavs.Zom11Str
Plants vs. Zombies: Garden Warfare,2014,Shooter,0.39,0.23,0.0,0.06,0.68,Plavs.ZomGarWar14Sho
Plants vs. Zombies: Garden Warfare,2014,Shooter,0.51,0.54,0.0,0.1,1.16,Plavs.ZomGarWar14Sho
Plants vs. Zombies: Garden Warfare,2014,Shooter,0.22,0.4,0.01,0.14,0.76,Plavs.ZomGarWar14Sho
Plants vs. Zombies: Garden Warfare,2014,Shooter,0.0,0.02,0.0,0.0,0.02,Plavs.ZomGarWar14Sho
Plants vs. Zombies: Garden Warfare,2014,Shooter,0.21,0.29,0.01,0.11,0.61,Plavs.ZomGarWar14Sho
Plants vs. Zombies: Garden Warfare 2,2016,Shooter,0.0,0.04,0.0,0.0,0.05,Plavs.ZomGarWar216Sho
Plants vs. Zombies: Garden Warfare 2,2016,Shooter,0.26,0.15,0.0,0.04,0.44,Plavs.ZomGarWar216Sho
Plants vs. Zombies: Garden Warfare 2,2016,Shooter,0.17,0.21,0.0,0.07,0.45,Plavs.ZomGarWar216Sho
Plushees,2008,Simulation,0.01,0.0,0.0,0.0,0.01,Plu08Sim
PoPoLoCrois (JP sales),2005,Role-Playing,0.0,0.0,0.08,0.0,0.08,PoP(JPsal05Rol
PoPoLoCrois,2005,Role-Playing,0.05,0.0,0.0,0.0,0.06,PoP05Rol
PoPoLoCrois: Hajimari no Bouken,2002,Role-Playing,0.0,0.0,0.16,0.0,0.16,PoPHajnoBou02Rol
PoPoLoCrois Monogatari,1996,Role-Playing,0.0,0.0,0.46,0.03,0.5,PoPMon96Rol
PoPoLoCrois Monogatari II,2000,Role-Playing,0.0,0.0,0.2,0.01,0.21,PoPMonII00Rol
Pocky & Rocky with Becky,2001,Shooter,0.05,0.02,0.0,0.0,0.07,Poc&RocwitBec01Sho
Pocket Dogs,2004,Misc,0.06,0.02,0.0,0.0,0.08,PocDog04Mis
Pocket Fighter,1997,Fighting,0.06,0.04,0.12,0.01,0.23,PocFig97Fig
Pocket Fighter,1998,Fighting,0.0,0.0,0.03,0.0,0.03,PocFig98Fig
Pocket Monsters Stadium,1998,Strategy,0.0,0.0,1.37,0.0,1.37,PocMonSta98Str
Pocket Pets,2007,Simulation,0.1,0.0,0.0,0.01,0.11,PocPet07Sim
Pocket Pool,2007,Action,0.04,0.0,0.0,0.0,0.04,PocPoo07Act
Pocket Soccer League: Calciobit,2012,Sports,0.0,0.0,0.11,0.0,0.11,PocSocLeaCal12Spo
Point Blank 2,1998,Shooter,0.02,0.02,0.0,0.0,0.04,PoiBla298Sho
Point Blank 3,2000,Shooter,0.01,0.01,0.0,0.0,0.02,PoiBla300Sho
Point Blank,1997,Shooter,0.05,0.03,0.23,0.02,0.34,PoiBla97Sho
Point Blank DS (JP sales),2006,Shooter,0.0,0.0,0.07,0.0,0.07,PoiBlaDS(JPsal06Sho
Point Blank DS (US sales),2006,Shooter,0.05,0.0,0.0,0.0,0.06,PoiBlaDS(USsal06Sho
PokePark 2: Wonders Beyond,2011,Action,0.27,0.2,0.27,0.05,0.79,Pok2:WonBey11Act
Pokemon Art Academy,2014,Misc,0.18,0.12,0.16,0.03,0.49,PokArtAca14Mis
Pokemon Battle Revolution,2006,Role-Playing,0.8,0.38,0.3,0.13,1.61,PokBatRev06Rol
Pokémon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,2004,Misc,0.12,0.05,0.0,0.0,0.17,PokBeaBlaBla/GoWesYouMeoGamBoyAdvVid04Mis
Pokemon Black 2/Pokemon White 2,2012,Role-Playing,2.91,1.86,3.14,0.43,8.33,PokBla2/PWhi212Rol
Pokemon Black/Pokemon White,2010,Role-Playing,5.57,3.28,5.65,0.82,15.32,PokBlaWhi10Rol
Pokemon Box: Ruby & Sapphire,2003,Misc,0.0,0.0,0.27,0.01,0.28,PokBoxRub&Sap03Mis
Pokemon Card GB2: Here Comes Team GR!,2001,Strategy,0.0,0.0,0.89,0.0,0.89,PokCarGB2HerComTeaGR!01Str
Pokemon Channel,2003,Adventure,0.24,0.06,0.07,0.01,0.38,PokCha03Adv
Pokémon Colosseum,2003,Role-Playing,1.21,0.57,0.7,0.07,2.54,PokCol03Rol
Pokemon Conquest,2012,Role-Playing,0.58,0.06,0.37,0.04,1.05,PokCon12Rol
Pokémon Crystal Version,2000,Role-Playing,2.55,1.56,1.29,0.99,6.39,PokCryVer00Rol
Pokemon Dash,2004,Racing,0.21,0.14,0.38,0.04,0.77,PokDas04Rac
Pokemon Diamond/Pokemon Pearl,2006,Role-Playing,6.42,4.52,6.04,1.37,18.36,PokDiaPea06Rol
Pokémon Emerald Version,2004,Role-Playing,2.57,1.58,2.06,0.21,6.41,PokEmeVer04Rol
Pokemon FireRed/Pokemon LeafGreen,2004,Role-Playing,4.34,2.65,3.15,0.35,10.49,PokFirLea04Rol
Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,2004,Misc,0.09,0.03,0.0,0.0,0.13,PokForHo-theBelTolGamBoyAdvVid04Mis
Pokemon Gold/Pokemon Silver,1999,Role-Playing,9.0,6.18,7.2,0.71,23.1,PokGolSil99Rol
Pokemon HeartGold/Pokemon SoulSilver,2009,Action,4.4,2.77,3.96,0.77,11.9,PokHeaSou09Act
Pokémon I Choose You / Squirtle Squad Game Boy Advance Video,2004,Misc,0.13,0.05,0.0,0.0,0.18,PokIChoYou/SquSquGamBoyAdvVid04Mis
Pokémon: Johto Photo Finish: Game Boy Advance Video,2004,Misc,0.11,0.04,0.0,0.0,0.15,PokJohPhoFinGamBoyAdvVid04Mis
Pokémon Mystery Dungeon: Blue Rescue Team,2005,Role-Playing,1.16,0.06,0.83,0.0,2.05,PokMysDunBluResTea05Rol
Pokemon Mystery Dungeon: Explorers of Sky,2009,Role-Playing,0.58,0.44,0.44,0.12,1.58,PokMysDunExpofSky09Rol
Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,2007,Role-Playing,1.85,1.2,1.54,0.37,4.96,PokMysDunExpofTimofDar07Rol
Pokemon Mystery Dungeon: Gates to Infinity,2012,Role-Playing,0.44,0.3,0.47,0.06,1.27,PokMysDunGattoInf12Rol
Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),2005,Role-Playing,0.81,0.3,0.0,0.02,1.13,PokMysDunRedResTea(USweesal05Rol
Pokemon Mystery Dungeon: Red/Blue Rescue Team,2005,Role-Playing,0.71,0.52,0.74,0.08,2.06,PokMysDunRedResTea05Rol
Pokemon Omega Ruby/Pokemon Alpha Sapphire,2014,Role-Playing,4.23,3.37,3.08,0.65,11.33,PokOmeRubAlpSap14Rol
Pokemon Pinball,1999,Misc,3.02,1.12,1.01,0.16,5.31,PokPin99Mis
Pokemon Pinball: Ruby & Sapphire,2003,Misc,0.68,0.38,0.44,0.05,1.56,PokPinRub&Sap03Mis
Pokémon Platinum Version,2008,Role-Playing,2.82,1.78,2.69,0.55,7.84,PokPlaVer08Rol
Pokemon Puzzle League,2000,Puzzle,0.36,0.08,0.0,0.01,0.45,PokPuzLea00Puz
Pokemon Ranger,2006,Role-Playing,1.29,0.04,0.73,0.12,2.18,PokRan06Rol
Pokemon Ranger: Guardian Signs,2010,Role-Playing,0.51,0.17,0.58,0.06,1.33,PokRanGuaSig10Rol
Pokemon Ranger: Shadows of Almia,2008,Role-Playing,0.95,0.54,0.62,0.18,2.3,PokRanShaofAlm08Rol
Pokemon Red/Pokemon Blue,1996,Role-Playing,11.27,8.89,10.22,1.0,31.37,PokRedBlu96Rol
Pokemon Ruby/Pokemon Sapphire,2002,Role-Playing,6.06,3.9,5.38,0.5,15.85,PokRubSap02Rol
Pokemon Rumble Blast,2011,Action,0.47,0.26,0.35,0.07,1.14,PokRumBla11Act
Pokemon Rumble World,2015,Action,0.0,0.01,0.08,0.0,0.09,PokRumWor15Act
Pokemon Snap,1999,Simulation,2.23,0.68,0.66,0.06,3.63,PokSna99Sim
Pokémon Stadium 2,2000,Strategy,1.02,0.36,1.13,0.23,2.73,PokSta200Str
Pokemon Stadium,1999,Strategy,3.18,1.24,0.94,0.09,5.45,PokSta99Str
Pokemon Super Mystery Dungeon,2015,Role-Playing,0.46,0.31,0.33,0.08,1.19,PokSupMysDun15Rol
Pokken Tournament,2016,Fighting,0.47,0.22,0.16,0.07,0.93,PokTou16Fig
Pokémon Trading Card Game,1998,Strategy,1.49,0.73,1.38,0.1,3.7,PokTraCarGam98Str
Pokemon Trozei!,2005,Puzzle,0.26,0.0,0.31,0.02,0.6,PokTro05Puz
PokéPark Wii: Pikachu's Adventure,2009,Adventure,0.55,0.17,0.42,0.06,1.2,PokWiiPikAdv09Adv
Pokemon X/Pokemon Y,2013,Role-Playing,5.17,4.05,4.34,0.79,14.35,PokX/PY13Rol
Pokemon XD: Gale of Darkness,2005,Role-Playing,0.71,0.19,0.31,0.03,1.25,PokXD:GalofDar05Rol
Pokémon Yellow: Special Pikachu Edition,1998,Role-Playing,5.89,5.04,3.12,0.59,14.64,PokYelSpePikEdi98Rol
Poker for Dummies,2008,Misc,0.0,0.01,0.0,0.0,0.01,PokforDum08Mis
Polarium,2004,Puzzle,0.13,0.01,0.11,0.01,0.26,Pol04Puz
Polaris,1982,Action,0.26,0.02,0.0,0.0,0.28,Pol82Act
Policenauts,1995,Adventure,0.0,0.0,0.06,0.0,0.06,Pol95Adv
Polar Bowler,2008,Sports,0.02,0.0,0.0,0.0,0.02,PolBow08Spo
Polly Pocket: Super Splash Island,2003,Action,0.17,0.06,0.0,0.0,0.24,PolPocSupSplIsl03Act
Pole Position,1982,Racing,1.1,0.07,0.0,0.01,1.18,PolPos82Rac
Polaris SnoCross,2000,Racing,0.05,0.01,0.0,0.0,0.06,PolSno00Rac
Polaris SnoCross,2000,Racing,0.09,0.06,0.0,0.01,0.16,PolSno00Rac
Pong / Asteroids / Yars' Revenge,2005,Misc,0.05,0.02,0.0,0.0,0.07,Pon/Ast/YarRev05Mis
Pony Friends,2007,Simulation,0.0,0.05,0.0,0.01,0.05,PonFri07Sim
Pony Friends 2,2009,Simulation,0.04,0.05,0.0,0.01,0.1,PonFri209Sim
Pony Friends 2,2009,Simulation,0.21,0.1,0.0,0.03,0.34,PonFri209Sim
Pony Friends 2,2009,Simulation,0.0,0.01,0.0,0.0,0.01,PonFri209Sim
Pony Friends: Mini Breeds Edition,2008,Simulation,0.05,0.0,0.0,0.0,0.05,PonFriMinBreEdi08Sim
Pony Luv,2008,Simulation,0.02,0.0,0.0,0.0,0.02,PonLuv08Sim
Pong: The Next Level,1998,Puzzle,0.56,0.38,0.0,0.07,1.01,PonTheNexLev98Puz
Pool Hall Pro,2009,Sports,0.04,0.0,0.0,0.0,0.05,PooHalPro09Spo
